Seed,Total Nodes,User Nodes,Barabasi interconnection rate,Average routers per node,Routers,network_recovery_rate,p.intermediary_recovery_rate,p.per_tx_amount_limit,p.lockout_after_consolidation,p.client_preventions,p.collaberative_security,Statistics.online_tx,Statistics.online_tx_volume,Statistics.offline_tx,Statistics.offline_tx_volume,Statistics.fradulent_tx_attempted_sent,Statistics.fradulent_tx_attempted_sent_volume,Statistics.fradulent_tx_sent,Statistics.fradulent_tx_sent_volume,Statistics.fradulent_tx_detected,Statistics.fradulent_tx_detected_volume,Statistics.fradulent_tx_client_online_check,Statistics.fradulent_tx_client_online_check_volume,Statistics.fradulent_tx_client_prevention_prevented,Statistics.fradulent_tx_client_prevention_prevented_volume,Statistics.fradulent_tx_server_lockout_prevented,Statistics.fradulent_tx_server_lockout_prevented_volume,
6, 61, 50, 20, 2.0, 10, 10, 5, 3000, False, False, False, 850, 84129, 91, 9671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 61, 50, 20, 3.0, 10, 10, 5, 3000, False, False, False, 871, 89521, 70, 6941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 61, 50, 20, 4.0, 10, 10, 5, 3000, False, False, False, 933, 91761, 8, 574, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 61, 50, 20, 5.0, 10, 10, 5, 3000, False, False, False, 932, 95317, 9, 630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 61, 50, 20, 6.0, 10, 10, 5, 3000, False, False, False, 931, 92824, 10, 819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 61, 50, 20, 7.0, 10, 10, 5, 3000, False, False, False, 938, 93816, 3, 304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 61, 50, 20, 8.0, 10, 10, 5, 3000, False, False, False, 821, 82696, 120, 11719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 61, 50, 20, 9.0, 10, 10, 5, 3000, False, False, False, 940, 94122, 1, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, 61, 50, 20, 10.0, 10, 10, 5, 3000, False, False, False, 875, 85705, 66, 6910, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 1.0, 10, 10, 5, 3000, False, False, False, 655, 65589, 244, 24779, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 1.5, 10, 10, 5, 3000, False, False, False, 722, 73214, 180, 18462, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 2.0, 10, 10, 5, 3000, False, False, False, 704, 69053, 195, 18863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 3.0, 10, 10, 5, 3000, False, False, False, 863, 86910, 41, 4104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 4.0, 10, 10, 5, 3000, False, False, False, 899, 89853, 5, 616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 5.0, 10, 10, 5, 3000, False, False, False, 901, 90258, 3, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 6.0, 10, 10, 5, 3000, False, False, False, 892, 88349, 12, 1231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 7.0, 10, 10, 5, 3000, False, False, False, 890, 87058, 13, 1276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 8.0, 10, 10, 5, 3000, False, False, False, 831, 81980, 72, 7357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 9.0, 10, 10, 5, 3000, False, False, False, 786, 77947, 117, 11478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, 61, 50, 20, 10.0, 10, 10, 5, 3000, False, False, False, 901, 91329, 3, 314, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 1.0, 10, 10, 5, 3000, False, False, False, 702, 71326, 161, 16612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 1.5, 10, 10, 5, 3000, False, False, False, 658, 65107, 202, 21414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 2.0, 10, 10, 5, 3000, False, False, False, 693, 70213, 167, 16594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 3.0, 10, 10, 5, 3000, False, False, False, 854, 85420, 10, 1152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 4.0, 10, 10, 5, 3000, False, False, False, 847, 85146, 17, 1743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 5.0, 10, 10, 5, 3000, False, False, False, 828, 82861, 36, 3558, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 6.0, 10, 10, 5, 3000, False, False, False, 810, 80219, 54, 5418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 7.0, 10, 10, 5, 3000, False, False, False, 858, 85062, 6, 840, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 8.0, 10, 10, 5, 3000, False, False, False, 820, 82373, 44, 4466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 9.0, 10, 10, 5, 3000, False, False, False, 863, 86056, 1, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, 61, 50, 20, 10.0, 10, 10, 5, 3000, False, False, False, 817, 83333, 47, 4407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 61, 50, 20, 1.0, 10, 10, 5, 3000, False, False, False, 557, 55976, 332, 33615, 0, 0, 0, 0, 0, 0, 1, 90, 0, 0, 0, 0
9, 61, 50, 20, 1.5, 10, 10, 5, 3000, False, False, False, 749, 76333, 140, 14399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 61, 50, 20, 2.0, 10, 10, 5, 3000, False, False, False, 761, 76223, 125, 12286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 61, 50, 20, 3.0, 10, 10, 5, 3000, False, False, False, 867, 86907, 25, 2412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 61, 50, 20, 4.0, 10, 10, 5, 3000, False, False, False, 842, 83038, 47, 4684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 61, 50, 20, 5.0, 10, 10, 5, 3000, False, False, False, 886, 89482, 6, 786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 61, 50, 20, 6.0, 10, 10, 5, 3000, False, False, False, 888, 88687, 4, 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 61, 50, 20, 7.0, 10, 10, 5, 3000, False, False, False, 749, 73183, 143, 14195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 61, 50, 20, 8.0, 10, 10, 5, 3000, False, False, False, 869, 84747, 23, 2338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 61, 50, 20, 9.0, 10, 10, 5, 3000, False, False, False, 884, 87064, 8, 841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, 61, 50, 20, 10.0, 10, 10, 5, 3000, False, False, False, 797, 79139, 94, 8674, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 1.0, 10, 10, 5, 3000, False, False, False, 588, 59290, 291, 29300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 1.5, 10, 10, 5, 3000, False, False, False, 736, 75891, 143, 14793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 2.0, 10, 10, 5, 3000, False, False, False, 555, 56683, 324, 32063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 3.0, 10, 10, 5, 3000, False, False, False, 763, 78669, 116, 11434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 4.0, 10, 10, 5, 3000, False, False, False, 748, 74515, 131, 12646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 5.0, 10, 10, 5, 3000, False, False, False, 870, 87464, 9, 954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 6.0, 10, 10, 5, 3000, False, False, False, 879, 87491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 7.0, 10, 10, 5, 3000, False, False, False, 801, 80758, 78, 7714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 8.0, 10, 10, 5, 3000, False, False, False, 879, 88295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 9.0, 10, 10, 5, 3000, False, False, False, 879, 88333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, 61, 50, 20, 10.0, 10, 10, 5, 3000, False, False, False, 817, 80790, 62, 6236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
